category,query_id,video_id,timestamp,frame_idx,detection_id,track_id,full_query,automatic_anchor,detector_prompt,detector_score,detector_bbox,sam_bbox,sam_mask_area,siglip_bbox_score,siglip_masked_score,expected_color,color_score,center_x_norm,center_y_norm,speed,context_png,bbox_crop_png,sam_mask_png,masked_crop_png,combined_debug_png
test_new_architecture_state,q051,video_06,1.500,45,1,2,a person is standing with a phone to their ear,a person with a phone to their ear,a person with a phone to their ear,0.30472174286842346,"0.0,65.7,15.0,84.4","0.0,67.0,14.0,84.0",127,0.05883430689573288,0.05696195363998413,,,0.023465533554553986,0.3126533349355062,0.043787616229917455,outputs/frame_checks/test_new_architecture_state/q051/q051_t0001.50_det01_context.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0001.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0001.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0001.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0001.50_det01_debug.png
test_new_architecture_state,q049,video_06,2.000,60,1,1,a black pickup truck is parked in the background,a black pickup truck in the background,a black pickup truck in the background,0.6560149788856506,"186.1,10.6,207.2,30.3","187.0,10.0,207.0,30.0",345,0.04227588325738907,0.018328815698623657,black,0.0,0.6145318746566772,0.08534037073453267,0.0001668266029940858,outputs/frame_checks/test_new_architecture_state/q049/q049_t0002.00_det01_context.png,outputs/frame_checks/test_new_architecture_state/q049/q049_t0002.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q049/q049_t0002.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q049/q049_t0002.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q049/q049_t0002.00_det01_debug.png
test_new_architecture_state,q051,video_06,2.000,60,1,2,a person is standing with a phone to their ear,a person with a phone to their ear,a person with a phone to their ear,0.3666825294494629,"5.8,51.5,22.1,82.6","7.0,53.0,20.0,82.0",178,0.06136981397867203,0.06250107288360596,,,0.04361882209777832,0.27926495869954426,0.07799842836315624,outputs/frame_checks/test_new_architecture_state/q051/q051_t0002.00_det01_context.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0002.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0002.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0002.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0002.00_det01_debug.png
test_new_architecture_state,q051,video_06,2.500,75,1,2,a person is standing with a phone to their ear,a person with a phone to their ear,a person with a phone to their ear,0.3728233873844147,"12.4,48.2,32.7,81.8","15.0,49.0,31.0,81.0",246,0.05664068087935448,0.04818935692310333,,,0.07042539119720459,0.2707403024037679,0.056258756184026495,outputs/frame_checks/test_new_architecture_state/q051/q051_t0002.50_det01_context.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0002.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0002.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0002.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0002.50_det01_debug.png
test_new_architecture_state,q049,video_06,3.000,90,1,1,a black pickup truck is parked in the background,a black pickup truck in the background,a black pickup truck in the background,0.7353816032409668,"186.0,10.2,207.2,30.2","187.0,10.0,207.0,30.0",341,0.03910267725586891,0.02531183511018753,black,0.0,0.6143747568130493,0.08409801522890727,0.002006508405004952,outputs/frame_checks/test_new_architecture_state/q049/q049_t0003.00_det01_context.png,outputs/frame_checks/test_new_architecture_state/q049/q049_t0003.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q049/q049_t0003.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q049/q049_t0003.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q049/q049_t0003.00_det01_debug.png
test_new_architecture_state,q051,video_06,3.000,90,1,2,a person is standing with a phone to their ear,a person with a phone to their ear,a person with a phone to their ear,0.39483705163002014,"19.3,43.7,37.2,80.5","21.0,45.0,35.0,80.0",236,0.04835287481546402,0.041273750364780426,,,0.08818730115890502,0.25857659975687664,0.04305536470961743,outputs/frame_checks/test_new_architecture_state/q051/q051_t0003.00_det01_context.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0003.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0003.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0003.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0003.00_det01_debug.png
test_new_architecture_state,q051,video_06,3.500,105,1,2,a person is standing with a phone to their ear,a person with a phone to their ear,a person with a phone to their ear,0.3917163014411926,"26.9,42.8,45.7,79.5","28.0,44.0,44.0,79.0",297,0.05095897987484932,0.023824363946914673,,,0.11355907320976258,0.25468648274739586,0.05133652997030977,outputs/frame_checks/test_new_architecture_state/q051/q051_t0003.50_det01_context.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0003.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0003.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0003.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0003.50_det01_debug.png
test_new_architecture_state,q051,video_06,4.000,120,1,2,a person is standing with a phone to their ear,a person with a phone to their ear,a person with a phone to their ear,0.4015860855579376,"39.0,39.0,54.9,77.9","40.0,40.0,52.0,77.0",302,0.0501851886510849,0.06408858299255371,,,0.14669358730316162,0.24336272875467937,0.07003209060689884,outputs/frame_checks/test_new_architecture_state/q051/q051_t0004.00_det01_context.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0004.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0004.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0004.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0004.00_det01_debug.png
test_new_architecture_state,q051,video_06,4.500,135,1,2,a person is standing with a phone to their ear,a person with a phone to their ear,a person with a phone to their ear,0.3992432653903961,"48.4,38.4,67.3,77.0","50.0,40.0,66.0,76.0",303,0.05693676322698593,0.02829160913825035,,,0.18066718578338622,0.24060109456380208,0.06817131411670871,outputs/frame_checks/test_new_architecture_state/q051/q051_t0004.50_det01_context.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0004.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0004.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0004.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0004.50_det01_debug.png
test_new_architecture_state,q050,video_06,5.000,150,1,1,a person is standing with a phone in their hand,a person with a phone in their hand,a person with a phone in their hand,0.25557026267051697,"74.3,50.8,79.7,57.5","75.0,51.0,80.0,58.0",25,0.07603076100349426,0.06839018315076828,,,0.24052248001098633,0.22565011183420816,,outputs/frame_checks/test_new_architecture_state/q050/q050_t0005.00_det01_context.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0005.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0005.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0005.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0005.00_det01_debug.png
test_new_architecture_state,q051,video_06,5.500,165,1,2,a person is standing with a phone to their ear,a person with a phone to their ear,a person with a phone to their ear,0.39825668931007385,"74.3,33.0,97.9,75.1","76.0,35.0,97.0,74.0",392,0.08159630000591278,0.0505179688334465,,,0.26905930042266846,0.22518587112426758,0.08331679337573442,outputs/frame_checks/test_new_architecture_state/q051/q051_t0005.50_det01_context.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0005.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0005.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0005.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0005.50_det01_debug.png
test_new_architecture_state,q049,video_06,6.000,180,1,1,a black pickup truck is parked in the background,a black pickup truck in the background,a black pickup truck in the background,0.6439529061317444,"185.8,10.3,207.2,30.3","187.0,10.0,207.0,30.0",328,0.044072896242141724,0.03548611328005791,black,0.0,0.6140962839126587,0.08455162048339844,0.0008492159898867235,outputs/frame_checks/test_new_architecture_state/q049/q049_t0006.00_det01_context.png,outputs/frame_checks/test_new_architecture_state/q049/q049_t0006.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q049/q049_t0006.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q049/q049_t0006.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q049/q049_t0006.00_det01_debug.png
test_new_architecture_state,q051,video_06,6.000,180,1,2,a person is standing with a phone to their ear,a person with a phone to their ear,a person with a phone to their ear,0.3959011137485504,"89.8,30.0,115.7,74.4","92.0,32.0,115.0,73.0",474,0.0884803980588913,0.05041336268186569,,,0.3210998773574829,0.21736448208491008,0.10525009784723857,outputs/frame_checks/test_new_architecture_state/q051/q051_t0006.00_det01_context.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0006.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0006.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0006.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0006.00_det01_debug.png
test_new_architecture_state,q050,video_06,6.500,195,1,1,a person is standing with a phone in their hand,a person with a phone in their hand,a person with a phone in their hand,0.2642359435558319,"116.4,37.5,121.5,42.9","116.0,39.0,121.0,43.0",15,0.08333098888397217,0.07079939544200897,,,0.37167922258377073,0.16747624079386395,0.0956528222133966,outputs/frame_checks/test_new_architecture_state/q050/q050_t0006.50_det01_context.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0006.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0006.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0006.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0006.50_det01_debug.png
test_new_architecture_state,q051,video_06,8.000,240,1,2,a person is standing with a phone to their ear,a person with a phone to their ear,a person with a phone to their ear,0.37023138999938965,"128.1,30.6,151.4,90.7","128.0,32.0,149.0,89.0",722,0.058027926832437515,0.07513877749443054,,,0.43659975528717043,0.2525904138882955,0.05721111268028316,outputs/frame_checks/test_new_architecture_state/q051/q051_t0008.00_det01_context.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0008.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0008.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0008.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0008.00_det01_debug.png
test_new_architecture_state,q049,video_06,8.500,255,1,1,a black pickup truck is parked in the background,a black pickup truck in the background,a black pickup truck in the background,0.7687989473342896,"185.8,10.4,207.3,30.3","187.0,10.0,206.0,30.0",328,0.0459236204624176,0.030744029209017754,black,0.0,0.6141396045684815,0.0848687748114268,0.0012391352253832998,outputs/frame_checks/test_new_architecture_state/q049/q049_t0008.50_det01_context.png,outputs/frame_checks/test_new_architecture_state/q049/q049_t0008.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q049/q049_t0008.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q049/q049_t0008.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q049/q049_t0008.50_det01_debug.png
test_new_architecture_state,q051,video_06,8.500,255,1,2,a person is standing with a phone to their ear,a person with a phone to their ear,a person with a phone to their ear,0.3980711102485657,"123.6,33.0,151.8,99.5","125.0,35.0,149.0,99.0",837,0.06967707723379135,0.08383874595165253,,,0.4303655505180359,0.2761842409769694,0.04880713004444096,outputs/frame_checks/test_new_architecture_state/q051/q051_t0008.50_det01_context.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0008.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0008.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0008.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0008.50_det01_debug.png
test_new_architecture_state,q051,video_06,9.000,270,1,2,a person is standing with a phone to their ear,a person with a phone to their ear,a person with a phone to their ear,0.3873477876186371,"120.5,34.1,150.5,110.0","123.0,36.0,149.0,109.0",1195,0.0868568941950798,0.09455358982086182,,,0.4233962297439575,0.300137726465861,0.049893522590353956,outputs/frame_checks/test_new_architecture_state/q051/q051_t0009.00_det01_context.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0009.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0009.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0009.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0009.00_det01_debug.png
test_new_architecture_state,q051,video_06,9.500,285,1,2,a person is standing with a phone to their ear,a person with a phone to their ear,a person with a phone to their ear,0.3721303939819336,"111.7,39.7,146.0,119.8","113.0,41.0,144.0,117.0",1465,0.08994242548942566,0.09541971981525421,,,0.4026229023933411,0.3322950045267741,0.07656687695087869,outputs/frame_checks/test_new_architecture_state/q051/q051_t0009.50_det01_context.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0009.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0009.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0009.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0009.50_det01_debug.png
test_new_architecture_state,q049,video_06,10.000,300,1,1,a black pickup truck is parked in the background,a black pickup truck in the background,a black pickup truck in the background,0.6434057950973511,"186.1,10.4,207.4,31.1","188.0,10.0,207.0,30.0",345,0.061896078288555145,0.014838935807347298,black,0.0,0.614718246459961,0.08645550012588502,0.002517858222899812,outputs/frame_checks/test_new_architecture_state/q049/q049_t0010.00_det01_context.png,outputs/frame_checks/test_new_architecture_state/q049/q049_t0010.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q049/q049_t0010.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q049/q049_t0010.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q049/q049_t0010.00_det01_debug.png
test_new_architecture_state,q050,video_06,12.000,360,1,2,a person is standing with a phone in their hand,a person with a phone in their hand,a person with a phone in their hand,0.30686619877815247,"213.7,102.6,228.2,119.9","213.0,104.0,228.0,120.0",126,0.054543811827898026,0.006950046867132187,,,0.6904994249343872,0.463514773050944,,outputs/frame_checks/test_new_architecture_state/q050/q050_t0012.00_det01_context.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0012.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0012.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0012.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0012.00_det01_debug.png
test_new_architecture_state,q050,video_06,13.000,390,1,2,a person is standing with a phone in their hand,a person with a phone in their hand,a person with a phone in their hand,0.30099567770957947,"216.3,103.3,232.5,122.0","218.0,105.0,232.0,122.0",169,0.0673859715461731,0.004421047400683165,,,0.7012104988098145,0.46934169133504233,0.037231039785381635,outputs/frame_checks/test_new_architecture_state/q050/q050_t0013.00_det01_context.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0013.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0013.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0013.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0013.00_det01_debug.png
test_new_architecture_state,q049,video_06,14.500,435,1,1,a black pickup truck is parked in the background,a black pickup truck in the background,a black pickup truck in the background,0.6153472661972046,"185.9,10.2,207.1,30.3","188.0,10.0,207.0,30.0",343,0.04876423999667168,0.039605557918548584,black,0.0,0.6140655279159546,0.08447154362996419,0.002091288178866688,outputs/frame_checks/test_new_architecture_state/q049/q049_t0014.50_det01_context.png,outputs/frame_checks/test_new_architecture_state/q049/q049_t0014.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q049/q049_t0014.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q049/q049_t0014.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q049/q049_t0014.50_det01_debug.png
test_new_architecture_state,q050,video_06,15.000,450,1,2,a person is standing with a phone in their hand,a person with a phone in their hand,a person with a phone in their hand,0.3137160837650299,"220.3,105.4,237.6,138.5","222.0,107.0,237.0,138.0",246,0.05763298273086548,0.000854772049933672,,,0.7153427600860596,0.5081117630004883,0.03426996934292074,outputs/frame_checks/test_new_architecture_state/q050/q050_t0015.00_det01_context.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0015.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0015.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0015.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0015.00_det01_debug.png
test_new_architecture_state,q051,video_06,21.500,645,1,2,a person is standing with a phone to their ear,a person with a phone to their ear,a person with a phone to their ear,0.3682435154914856,"149.1,64.6,198.8,215.8","152.0,66.0,197.0,214.0",4879,0.12000592797994614,0.11591120809316635,,,0.5436142206192016,0.5840994834899902,0.03620683590087858,outputs/frame_checks/test_new_architecture_state/q051/q051_t0021.50_det01_context.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0021.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0021.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0021.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0021.50_det01_debug.png
test_new_architecture_state,q050,video_06,23.000,690,1,3,a person is standing with a phone in their hand,a person with a phone in their hand,a person with a phone in their hand,0.3161228895187378,"172.9,157.5,184.9,170.7","174.0,159.0,185.0,172.0",103,0.07126552611589432,0.023828189820051193,,,0.5591596603393555,0.6837736129760742,0.454290118011697,outputs/frame_checks/test_new_architecture_state/q050/q050_t0023.00_det01_context.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0023.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0023.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0023.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0023.00_det01_debug.png
test_new_architecture_state,q049,video_06,29.500,885,1,1,a black pickup truck is parked in the background,a black pickup truck in the background,a black pickup truck in the background,0.773312509059906,"186.2,11.1,207.3,30.1","188.0,11.0,206.0,30.0",313,0.04395493119955063,0.024336669594049454,black,0.0,0.6147847652435303,0.0857751210530599,0.0009983610553270905,outputs/frame_checks/test_new_architecture_state/q049/q049_t0029.50_det01_context.png,outputs/frame_checks/test_new_architecture_state/q049/q049_t0029.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q049/q049_t0029.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q049/q049_t0029.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q049/q049_t0029.50_det01_debug.png
test_new_architecture_state,q050,video_06,29.500,885,1,4,a person is standing with a phone in their hand,a person with a phone in their hand,a person with a phone in their hand,0.3042796552181244,"155.7,85.3,173.9,106.2","157.0,86.0,174.0,105.0",142,0.08252495527267456,0.015728216618299484,,,0.5150236129760742,0.39892053604125977,0.01849109969662327,outputs/frame_checks/test_new_architecture_state/q050/q050_t0029.50_det01_context.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0029.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0029.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0029.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0029.50_det01_debug.png
test_new_architecture_state,q051,video_06,29.500,885,1,2,a person is standing with a phone to their ear,a person with a phone to their ear,a person with a phone to their ear,0.3681808114051819,"152.6,60.7,202.2,216.3","155.0,62.0,201.0,214.0",4916,0.11665461957454681,0.13019225001335144,,,0.5544481039047241,0.5769787947336833,0.04043729899728046,outputs/frame_checks/test_new_architecture_state/q051/q051_t0029.50_det01_context.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0029.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0029.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0029.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0029.50_det01_debug.png
test_new_architecture_state,q051,video_06,30.500,915,1,2,a person is standing with a phone to their ear,a person with a phone to their ear,a person with a phone to their ear,0.3648611009120941,"144.0,62.0,201.2,216.1","144.0,63.0,199.0,214.0",4941,0.1305065006017685,0.131879523396492,,,0.5394156694412231,0.5793256759643555,0.014428216974470102,outputs/frame_checks/test_new_architecture_state/q051/q051_t0030.50_det01_context.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0030.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0030.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0030.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0030.50_det01_debug.png
test_new_architecture_state,q050,video_06,35.500,1065,1,4,a person is standing with a phone in their hand,a person with a phone in their hand,a person with a phone in their hand,0.29679611325263977,"218.0,138.8,232.2,147.6","219.0,140.0,232.0,147.0",69,0.07507698982954025,0.07610020041465759,,,0.7033236742019653,0.596625550587972,0.0025694457517951943,outputs/frame_checks/test_new_architecture_state/q050/q050_t0035.50_det01_context.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0035.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0035.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0035.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0035.50_det01_debug.png
test_new_architecture_state,q050,video_06,47.500,1425,1,5,a person is standing with a phone in their hand,a person with a phone in their hand,a person with a phone in their hand,0.3171754479408264,"81.1,83.7,96.5,94.9","80.0,82.0,98.0,97.0",115,0.042146340012550354,-0.00583387166261673,,,0.2776195049285889,0.3720319430033366,0.026816749447442025,outputs/frame_checks/test_new_architecture_state/q050/q050_t0047.50_det01_context.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0047.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0047.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0047.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0047.50_det01_debug.png
test_new_architecture_state,q050,video_06,48.000,1440,1,5,a person is standing with a phone in their hand,a person with a phone in their hand,a person with a phone in their hand,0.3325328230857849,"84.4,83.2,97.6,95.3","84.0,84.0,98.0,96.0",89,0.052705250680446625,0.023529302328824997,,,0.28427705764770506,0.37171149253845215,0.013330520876283223,outputs/frame_checks/test_new_architecture_state/q050/q050_t0048.00_det01_context.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0048.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0048.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0048.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0048.00_det01_debug.png
test_new_architecture_state,q051,video_06,49.500,1485,1,2,a person is standing with a phone to their ear,a person with a phone to their ear,a person with a phone to their ear,0.37384483218193054,"88.7,50.2,142.1,192.2","91.0,52.0,140.0,190.0",3982,0.1140516921877861,0.07460632175207138,,,0.3606315851211548,0.5049925088882447,0.028066135154040325,outputs/frame_checks/test_new_architecture_state/q051/q051_t0049.50_det01_context.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0049.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0049.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0049.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q051/q051_t0049.50_det01_debug.png
test_new_architecture_state,q049,video_06,53.500,1605,1,1,a black pickup truck is parked in the background,a black pickup truck in the background,a black pickup truck in the background,0.7797906994819641,"186.3,10.9,207.5,30.2","187.0,10.0,206.0,30.0",318,0.03618893399834633,0.02287972904741764,black,0.0,0.6152782440185547,0.08555369973182678,0.0013865415459917822,outputs/frame_checks/test_new_architecture_state/q049/q049_t0053.50_det01_context.png,outputs/frame_checks/test_new_architecture_state/q049/q049_t0053.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q049/q049_t0053.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q049/q049_t0053.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q049/q049_t0053.50_det01_debug.png
test_new_architecture_state,q050,video_06,57.000,1710,1,6,a person is standing with a phone in their hand,a person with a phone in their hand,a person with a phone in their hand,0.28225237131118774,"225.4,81.9,242.1,105.5","223.0,85.0,241.0,108.0",211,0.08825813233852386,0.01731123775243759,,,0.7305022954940796,0.3903690497080485,0.03595493555919138,outputs/frame_checks/test_new_architecture_state/q050/q050_t0057.00_det01_context.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0057.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0057.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0057.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0057.00_det01_debug.png
test_new_architecture_state,q050,video_06,58.000,1740,1,6,a person is standing with a phone in their hand,a person with a phone in their hand,a person with a phone in their hand,0.2938763499259949,"227.8,87.7,242.3,106.6","228.0,89.0,241.0,106.0",126,0.07930199801921844,0.006096586585044861,,,0.7344701290130615,0.4048340320587158,0.01349796029858026,outputs/frame_checks/test_new_architecture_state/q050/q050_t0058.00_det01_context.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0058.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0058.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0058.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0058.00_det01_debug.png
test_new_architecture_state,q050,video_06,59.000,1770,1,6,a person is standing with a phone in their hand,a person with a phone in their hand,a person with a phone in their hand,0.3042903542518616,"226.1,87.7,240.5,107.0","226.0,88.0,240.0,106.0",154,0.10006027668714523,0.01212015375494957,,,0.7291446208953858,0.4055980364481608,0.02621669466535478,outputs/frame_checks/test_new_architecture_state/q050/q050_t0059.00_det01_context.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0059.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0059.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0059.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q050/q050_t0059.00_det01_debug.png
